20260604 105000;30266.75;30268;30253.75;30255.5;843
20260604 105100;30255;30256.75;30237;30243.25;2223
20260604 105200;30243.25;30246;30233;30235.25;1897
20260604 105300;30234.75;30236.5;30212.25;30225.25;2983
20260604 105400;30224.75;30235.25;30220.75;30232.75;1732
20260604 105500;30232.5;30248;30231;30240.75;1801
20260604 105600;30241.75;30242;30204;30222.25;2992
20260604 105700;30221.5;30231.25;30221.5;30231.25;1312
20260604 105800;30231.5;30237.5;30227.75;30232;804
20260604 105900;30232;30236;30223.75;30234.5;1169
20260604 110000;30234.5;30245;30234;30244.5;1141
20260604 110100;30245;30261.25;30245;30259.25;2533
20260604 110200;30259;30263.25;30254.25;30261.5;1654
20260604 110300;30261.5;30261.5;30237.5;30240;1715
20260604 110400;30238.75;30250.5;30235;30240.5;1541
20260604 110500;30240.25;30265;30239.75;30261;1789
20260604 110600;30261.75;30262.75;30250.5;30251;978
20260604 110700;30251;30251;30235.75;30237.75;1211
20260604 110800;30236.75;30245.75;30231.75;30244.75;1543
20260604 110900;30243.75;30254;30243.75;30245.75;1157
20260604 111000;30246;30247.5;30236.75;30243.5;906
20260604 111100;30242.75;30243.25;30233;30240;893
20260604 111200;30239.5;30256;30239.25;30253.25;1252
20260604 111300;30253.5;30259.75;30249.25;30257;828
20260604 111400;30257.25;30257.75;30240;30252.5;1293
20260604 111500;30251.75;30256.25;30244;30246;654
20260604 111600;30245.5;30254.75;30242.25;30249;1032
20260604 111700;30249;30262.25;30247;30262;1114
20260604 111800;30262.75;30276.75;30257;30267.5;2539
20260604 111900;30267.5;30270.75;30255.75;30259.5;1370
20260604 112000;30259.5;30260.5;30250;30259.5;1337
20260604 112100;30260;30260.75;30242;30246;1184
20260604 112200;30245.75;30248;30239.25;30239.25;975
20260604 112300;30239;30242.75;30227.5;30230.75;1659
20260604 112400;30231.5;30255.75;30227.75;30254.75;1938
20260604 112500;30254.25;30270;30250;30258.25;1963
20260604 112600;30258.25;30266.25;30247;30263.5;1760
20260604 112700;30262.75;30275.5;30259.5;30274;1413
20260604 112800;30274.25;30279.75;30268.25;30274.5;2353
20260604 112900;30274.75;30275.75;30266.5;30267.75;849
20260604 113000;30268;30272.5;30263.75;30270.75;860
20260604 113100;30271.25;30281.75;30266;30278;1415
20260604 113200;30278;30288;30274;30287.5;1229
20260604 113300;30287.5;30288.5;30254.25;30256.75;2149
20260604 113400;30257.5;30263;30253.5;30258;1253
